species;audio_name;spectrogram_name;sec_i;sec_f
Acrocephalus scirpaceus;XC440361.mp3;XC440361_103.npy;112.212;113.212
Acrocephalus scirpaceus;XC440361.mp3;XC440361_104.npy;113.012;114.012
Acrocephalus scirpaceus;XC440361.mp3;XC440361_105.npy;113.812;114.812
Acrocephalus scirpaceus;XC440361.mp3;XC440361_106.npy;114.612;115.612
Acrocephalus scirpaceus;XC440361.mp3;XC440361_107.npy;115.412;116.412
Acrocephalus scirpaceus;XC440361.mp3;XC440361_108.npy;116.212;117.212
Acrocephalus scirpaceus;XC440361.mp3;XC440361_109.npy;117.012;118.012
Acrocephalus scirpaceus;XC440361.mp3;XC440361_110.npy;117.812;118.812
Acrocephalus scirpaceus;XC440361.mp3;XC440361_111.npy;118.612;119.612
Acrocephalus scirpaceus;XC440361.mp3;XC440361_112.npy;119.412;120.412
Acrocephalus scirpaceus;XC440361.mp3;XC440361_113.npy;132.646;133.646
Acrocephalus scirpaceus;XC440361.mp3;XC440361_114.npy;133.446;134.446
Acrocephalus scirpaceus;XC440361.mp3;XC440361_115.npy;134.246;135.246
Acrocephalus scirpaceus;XC440361.mp3;XC440361_116.npy;135.046;136.046
Acrocephalus scirpaceus;XC440361.mp3;XC440361_117.npy;135.846;136.846
Acrocephalus scirpaceus;XC440361.mp3;XC440361_118.npy;136.646;137.646
Acrocephalus scirpaceus;XC440361.mp3;XC440361_119.npy;137.446;138.446
Acrocephalus scirpaceus;XC440361.mp3;XC440361_120.npy;138.246;139.246
Acrocephalus scirpaceus;XC440361.mp3;XC440361_121.npy;139.046;140.046
Acrocephalus scirpaceus;XC440361.mp3;XC440361_122.npy;139.846;140.846
Acrocephalus scirpaceus;XC440361.mp3;XC440361_123.npy;140.646;141.646
Acrocephalus scirpaceus;XC440361.mp3;XC440361_124.npy;141.446;142.446
Acrocephalus scirpaceus;XC440361.mp3;XC440361_125.npy;142.246;142.460
Acrocephalus scirpaceus;XC440361.mp3;XC440361_126.npy;150.102;151.102
Acrocephalus scirpaceus;XC440361.mp3;XC440361_127.npy;150.902;151.902
Acrocephalus scirpaceus;XC440361.mp3;XC440361_128.npy;151.702;152.702
Acrocephalus scirpaceus;XC440361.mp3;XC440361_129.npy;152.502;153.502
Acrocephalus scirpaceus;XC440361.mp3;XC440361_130.npy;153.302;154.302
Acrocephalus scirpaceus;XC440361.mp3;XC440361_131.npy;154.102;155.102
Acrocephalus scirpaceus;XC440361.mp3;XC440361_132.npy;154.902;155.902
Acrocephalus scirpaceus;XC440361.mp3;XC440361_133.npy;155.702;156.702
Acrocephalus scirpaceus;XC440361.mp3;XC440361_134.npy;156.502;157.502
Acrocephalus scirpaceus;XC440361.mp3;XC440361_135.npy;157.302;158.302
Acrocephalus scirpaceus;XC440361.mp3;XC440361_136.npy;158.102;158.467
Acrocephalus scirpaceus;XC440361.mp3;XC440361_137.npy;164.702;165.702
Acrocephalus scirpaceus;XC440361.mp3;XC440361_138.npy;165.502;166.502
Acrocephalus scirpaceus;XC440361.mp3;XC440361_139.npy;166.302;167.302
Acrocephalus scirpaceus;XC440361.mp3;XC440361_140.npy;167.102;168.102
Acrocephalus scirpaceus;XC440361.mp3;XC440361_141.npy;167.902;168.902
Acrocephalus scirpaceus;XC440361.mp3;XC440361_142.npy;168.702;169.702
Acrocephalus scirpaceus;XC440361.mp3;XC440361_143.npy;169.502;170.502
Acrocephalus scirpaceus;XC440361.mp3;XC440361_144.npy;170.302;171.302
Acrocephalus scirpaceus;XC440361.mp3;XC440361_145.npy;171.102;172.102
Acrocephalus scirpaceus;XC440361.mp3;XC440361_146.npy;171.902;172.902
Acrocephalus scirpaceus;XC440361.mp3;XC440361_147.npy;172.702;173.702
Acrocephalus scirpaceus;XC440361.mp3;XC440361_148.npy;173.502;174.502
Acrocephalus scirpaceus;XC440361.mp3;XC440361_149.npy;174.302;175.302
Acrocephalus scirpaceus;XC440361.mp3;XC440361_150.npy;175.102;176.102
Acrocephalus scirpaceus;XC440361.mp3;XC440361_151.npy;175.902;176.902
Acrocephalus scirpaceus;XC440361.mp3;XC440361_152.npy;182.358;183.358
Acrocephalus scirpaceus;XC440361.mp3;XC440361_153.npy;183.158;184.158
Acrocephalus scirpaceus;XC440361.mp3;XC440361_154.npy;183.958;184.958
Acrocephalus scirpaceus;XC440361.mp3;XC440361_155.npy;184.758;185.758
Acrocephalus scirpaceus;XC440361.mp3;XC440361_156.npy;185.558;186.558
Acrocephalus scirpaceus;XC440361.mp3;XC440361_157.npy;186.358;187.358
Acrocephalus scirpaceus;XC440361.mp3;XC440361_158.npy;187.158;188.158
Acrocephalus scirpaceus;XC440361.mp3;XC440361_159.npy;187.958;188.958
Acrocephalus scirpaceus;XC440361.mp3;XC440361_160.npy;188.758;189.758
Acrocephalus scirpaceus;XC440361.mp3;XC440361_161.npy;189.558;190.558
Acrocephalus scirpaceus;XC440361.mp3;XC440361_162.npy;190.358;191.358
Acrocephalus scirpaceus;XC440361.mp3;XC440361_163.npy;191.158;192.158
Acrocephalus scirpaceus;XC440361.mp3;XC440361_164.npy;191.958;192.958
Acrocephalus scirpaceus;XC440361.mp3;XC440361_165.npy;192.758;193.758
Acrocephalus scirpaceus;XC440361.mp3;XC440361_166.npy;193.558;194.558
Acrocephalus scirpaceus;XC440361.mp3;XC440361_167.npy;194.358;195.358
Acrocephalus scirpaceus;XC440361.mp3;XC440361_168.npy;195.158;196.158
Acrocephalus scirpaceus;XC440361.mp3;XC440361_169.npy;195.958;196.958
Acrocephalus scirpaceus;XC440361.mp3;XC440361_170.npy;196.758;197.758
Acrocephalus scirpaceus;XC440361.mp3;XC440361_171.npy;197.558;198.558
Acrocephalus scirpaceus;XC440361.mp3;XC440361_172.npy;198.358;199.358
Acrocephalus scirpaceus;XC440361.mp3;XC440361_173.npy;199.158;199.733
Acrocephalus scirpaceus;XC440361.mp3;XC440361_174.npy;224.429;225.429
Acrocephalus scirpaceus;XC440361.mp3;XC440361_175.npy;225.229;226.229
Acrocephalus scirpaceus;XC440361.mp3;XC440361_176.npy;226.029;227.029
Acrocephalus scirpaceus;XC440361.mp3;XC440361_177.npy;226.829;227.829
Acrocephalus scirpaceus;XC440361.mp3;XC440361_178.npy;227.629;228.629
Acrocephalus scirpaceus;XC440361.mp3;XC440361_179.npy;228.429;229.429
Acrocephalus scirpaceus;XC440361.mp3;XC440361_180.npy;229.229;230.229
Acrocephalus scirpaceus;XC440361.mp3;XC440361_181.npy;230.029;231.029
Acrocephalus scirpaceus;XC440361.mp3;XC440361_182.npy;230.829;231.829
Acrocephalus scirpaceus;XC440361.mp3;XC440361_183.npy;231.629;232.629
Acrocephalus scirpaceus;XC440361.mp3;XC440361_184.npy;232.429;233.429
Acrocephalus scirpaceus;XC440361.mp3;XC440361_185.npy;233.229;234.229
Acrocephalus scirpaceus;XC440361.mp3;XC440361_186.npy;234.029;235.029
Acrocephalus scirpaceus;XC440361.mp3;XC440361_187.npy;234.829;235.829
Acrocephalus scirpaceus;XC440361.mp3;XC440361_188.npy;235.629;236.629
Acrocephalus scirpaceus;XC440361.mp3;XC440361_189.npy;236.429;237.429
Acrocephalus scirpaceus;XC440361.mp3;XC440361_190.npy;237.229;238.229
Acrocephalus scirpaceus;XC440361.mp3;XC440361_191.npy;238.029;239.029
Acrocephalus scirpaceus;XC440361.mp3;XC440361_192.npy;238.829;239.829
Acrocephalus scirpaceus;XC440361.mp3;XC440361_193.npy;239.629;240.629
Acrocephalus scirpaceus;XC440361.mp3;XC440361_194.npy;240.429;241.160
Acrocephalus scirpaceus;XC440361.mp3;XC440361_195.npy;345.411;346.411
Acrocephalus scirpaceus;XC440361.mp3;XC440361_196.npy;346.211;347.211
Acrocephalus scirpaceus;XC440361.mp3;XC440361_197.npy;347.011;348.011
Acrocephalus scirpaceus;XC440361.mp3;XC440361_198.npy;347.811;348.811
Acrocephalus scirpaceus;XC440361.mp3;XC440361_199.npy;348.611;349.611
Acrocephalus scirpaceus;XC440361.mp3;XC440361_200.npy;349.411;350.411
Acrocephalus scirpaceus;XC440361.mp3;XC440361_201.npy;350.211;351.211
Acrocephalus scirpaceus;XC440361.mp3;XC440361_202.npy;351.011;352.011
Acrocephalus scirpaceus;XC440361.mp3;XC440361_203.npy;351.811;352.811
Acrocephalus scirpaceus;XC440361.mp3;XC440361_204.npy;352.611;353.611
Acrocephalus scirpaceus;XC440361.mp3;XC440361_205.npy;353.411;354.411
Acrocephalus scirpaceus;XC440361.mp3;XC440361_206.npy;354.211;355.211
Acrocephalus scirpaceus;XC440361.mp3;XC440361_207.npy;355.011;356.011
Acrocephalus scirpaceus;XC440361.mp3;XC440361_208.npy;355.811;356.811
Acrocephalus scirpaceus;XC440361.mp3;XC440361_209.npy;356.611;357.611
Acrocephalus scirpaceus;XC440361.mp3;XC440361_210.npy;357.411;357.960
Acrocephalus scirpaceus;XC440361.mp3;XC440361_211.npy;248.078;249.078
Acrocephalus scirpaceus;XC440361.mp3;XC440361_212.npy;248.878;249.878
Acrocephalus scirpaceus;XC440361.mp3;XC440361_213.npy;249.678;250.678
Acrocephalus scirpaceus;XC440361.mp3;XC440361_214.npy;250.478;251.478
Acrocephalus scirpaceus;XC440361.mp3;XC440361_215.npy;251.278;252.278
Acrocephalus scirpaceus;XC440361.mp3;XC440361_216.npy;252.078;253.078
Acrocephalus scirpaceus;XC440361.mp3;XC440361_217.npy;252.878;253.878
Acrocephalus scirpaceus;XC440361.mp3;XC440361_218.npy;253.678;254.678
Acrocephalus scirpaceus;XC440361.mp3;XC440361_219.npy;254.478;255.478
Acrocephalus scirpaceus;XC440361.mp3;XC440361_220.npy;255.278;256.278
Acrocephalus scirpaceus;XC440361.mp3;XC440361_221.npy;256.078;257.078
Acrocephalus scirpaceus;XC440361.mp3;XC440361_222.npy;256.878;257.878
Acrocephalus scirpaceus;XC440361.mp3;XC440361_223.npy;257.678;258.678
Acrocephalus scirpaceus;XC440361.mp3;XC440361_224.npy;258.478;259.478
Acrocephalus scirpaceus;XC440361.mp3;XC440361_225.npy;259.278;260.278
Acrocephalus scirpaceus;XC440361.mp3;XC440361_226.npy;260.078;261.078
Acrocephalus scirpaceus;XC440361.mp3;XC440361_227.npy;260.878;261.878
Acrocephalus scirpaceus;XC440361.mp3;XC440361_228.npy;261.678;262.678
Acrocephalus scirpaceus;XC440361.mp3;XC440361_229.npy;262.478;263.478
Acrocephalus scirpaceus;XC440361.mp3;XC440361_230.npy;263.278;264.278
Acrocephalus scirpaceus;XC440361.mp3;XC440361_231.npy;264.078;265.078
Acrocephalus scirpaceus;XC440361.mp3;XC440361_232.npy;264.878;265.878
Acrocephalus scirpaceus;XC440361.mp3;XC440361_233.npy;265.678;266.678
Acrocephalus scirpaceus;XC440361.mp3;XC440361_234.npy;266.478;267.478
Acrocephalus scirpaceus;XC440361.mp3;XC440361_235.npy;267.278;268.278
Acrocephalus scirpaceus;XC440361.mp3;XC440361_236.npy;268.078;268.349
Acrocephalus scirpaceus;XC440361.mp3;XC440361_237.npy;289.223;290.223
Acrocephalus scirpaceus;XC440361.mp3;XC440361_238.npy;290.023;291.023
Acrocephalus scirpaceus;XC440361.mp3;XC440361_239.npy;290.823;291.823
Acrocephalus scirpaceus;XC440361.mp3;XC440361_240.npy;291.623;292.623
Acrocephalus scirpaceus;XC440361.mp3;XC440361_241.npy;292.423;293.423
Acrocephalus scirpaceus;XC440361.mp3;XC440361_242.npy;293.223;294.223
Acrocephalus scirpaceus;XC440361.mp3;XC440361_243.npy;294.023;295.023
Acrocephalus scirpaceus;XC440361.mp3;XC440361_244.npy;294.823;295.823
Acrocephalus scirpaceus;XC440361.mp3;XC440361_245.npy;295.623;296.623
Acrocephalus scirpaceus;XC440361.mp3;XC440361_246.npy;296.423;297.423
Acrocephalus scirpaceus;XC440361.mp3;XC440361_247.npy;297.223;298.223
Acrocephalus scirpaceus;XC440361.mp3;XC440361_248.npy;298.023;299.023
Acrocephalus scirpaceus;XC440361.mp3;XC440361_249.npy;372.358;373.358
Acrocephalus scirpaceus;XC440361.mp3;XC440361_250.npy;373.158;374.158
Acrocephalus scirpaceus;XC440361.mp3;XC440361_251.npy;373.958;374.958
Acrocephalus scirpaceus;XC440361.mp3;XC440361_252.npy;374.758;375.758
Acrocephalus scirpaceus;XC440361.mp3;XC440361_253.npy;375.558;376.558
Acrocephalus scirpaceus;XC440361.mp3;XC440361_254.npy;376.358;376.622
Acrocephalus scirpaceus;XC440361.mp3;XC440361_255.npy;381.529;382.529
Acrocephalus scirpaceus;XC440361.mp3;XC440361_256.npy;382.329;383.329
Acrocephalus scirpaceus;XC440361.mp3;XC440361_257.npy;383.129;384.129
Acrocephalus scirpaceus;XC440361.mp3;XC440361_258.npy;383.929;384.929
Acrocephalus scirpaceus;XC440361.mp3;XC440361_259.npy;384.729;384.988
Acrocephalus scirpaceus;XC440361.mp3;XC440361_260.npy;401.639;402.639
Acrocephalus scirpaceus;XC440361.mp3;XC440361_261.npy;402.439;403.439
Acrocephalus scirpaceus;XC440361.mp3;XC440361_262.npy;403.239;404.239
Acrocephalus scirpaceus;XC440361.mp3;XC440361_263.npy;404.039;405.039
Acrocephalus scirpaceus;XC440361.mp3;XC440361_264.npy;404.839;405.839
Acrocephalus scirpaceus;XC440361.mp3;XC440361_265.npy;405.639;406.639
Acrocephalus scirpaceus;XC440361.mp3;XC440361_266.npy;406.439;407.439
Acrocephalus scirpaceus;XC440361.mp3;XC440361_267.npy;407.239;408.239
Acrocephalus scirpaceus;XC440361.mp3;XC440361_268.npy;408.039;409.039
Acrocephalus scirpaceus;XC440361.mp3;XC440361_269.npy;408.839;409.839
Acrocephalus scirpaceus;XC440361.mp3;XC440361_270.npy;409.639;410.639
Acrocephalus scirpaceus;XC440361.mp3;XC440361_271.npy;410.439;411.439
Acrocephalus scirpaceus;XC440361.mp3;XC440361_272.npy;411.239;412.239
Acrocephalus scirpaceus;XC440361.mp3;XC440361_273.npy;412.039;413.039
Acrocephalus scirpaceus;XC440361.mp3;XC440361_274.npy;412.839;413.839
Acrocephalus scirpaceus;XC440361.mp3;XC440361_275.npy;413.639;414.639
Acrocephalus scirpaceus;XC440361.mp3;XC440361_276.npy;414.439;415.439
Acrocephalus scirpaceus;XC440361.mp3;XC440361_277.npy;415.239;416.239
Acrocephalus scirpaceus;XC440361.mp3;XC440361_278.npy;416.039;417.039
Acrocephalus scirpaceus;XC440361.mp3;XC440361_279.npy;416.839;417.839
Acrocephalus scirpaceus;XC440361.mp3;XC440361_280.npy;417.639;418.639
Acrocephalus scirpaceus;XC440361.mp3;XC440361_281.npy;418.439;419.439
Acrocephalus scirpaceus;XC440361.mp3;XC440361_282.npy;419.239;420.239
Acrocephalus scirpaceus;XC440361.mp3;XC440361_283.npy;420.039;421.039
Acrocephalus scirpaceus;XC440361.mp3;XC440361_284.npy;420.839;421.839
Acrocephalus scirpaceus;XC440361.mp3;XC440361_285.npy;421.639;422.639
Acrocephalus scirpaceus;XC440361.mp3;XC440361_286.npy;422.439;423.439
Acrocephalus scirpaceus;XC440361.mp3;XC440361_287.npy;423.239;424.239
Acrocephalus scirpaceus;XC440361.mp3;XC440361_288.npy;441.215;442.215
Acrocephalus scirpaceus;XC440361.mp3;XC440361_289.npy;442.015;443.015
Acrocephalus scirpaceus;XC440361.mp3;XC440361_290.npy;442.815;443.815
Acrocephalus scirpaceus;XC440361.mp3;XC440361_291.npy;443.615;444.615
Acrocephalus scirpaceus;XC440361.mp3;XC440361_292.npy;444.415;445.415
Acrocephalus scirpaceus;XC440361.mp3;XC440361_293.npy;445.215;446.215
Acrocephalus scirpaceus;XC440361.mp3;XC440361_294.npy;446.015;447.015
Acrocephalus scirpaceus;XC440361.mp3;XC440361_295.npy;446.815;447.815
Acrocephalus scirpaceus;XC440361.mp3;XC440361_296.npy;447.615;448.615
Acrocephalus scirpaceus;XC440361.mp3;XC440361_297.npy;448.415;449.415
Acrocephalus scirpaceus;XC440361.mp3;XC440361_298.npy;449.215;450.215
Acrocephalus scirpaceus;XC440361.mp3;XC440361_299.npy;450.015;451.015
Acrocephalus scirpaceus;XC440361.mp3;XC440361_300.npy;455.051;456.051
Acrocephalus scirpaceus;XC440361.mp3;XC440361_301.npy;455.851;456.851
Acrocephalus scirpaceus;XC440361.mp3;XC440361_302.npy;456.651;457.651
Acrocephalus scirpaceus;XC440361.mp3;XC440361_303.npy;457.451;458.451
Acrocephalus scirpaceus;XC440361.mp3;XC440361_304.npy;458.251;459.251
Acrocephalus scirpaceus;XC440361.mp3;XC440361_305.npy;459.051;460.051
Acrocephalus scirpaceus;XC440361.mp3;XC440361_306.npy;459.851;460.851
Acrocephalus scirpaceus;XC440361.mp3;XC440361_307.npy;460.651;461.651
Acrocephalus scirpaceus;XC440361.mp3;XC440361_308.npy;461.451;462.451
Acrocephalus scirpaceus;XC440361.mp3;XC440361_309.npy;462.251;463.251
Acrocephalus scirpaceus;XC440361.mp3;XC440361_310.npy;463.051;464.051
Acrocephalus scirpaceus;XC440361.mp3;XC440361_311.npy;463.851;464.851
Acrocephalus scirpaceus;XC440361.mp3;XC440361_312.npy;464.651;465.651
Acrocephalus scirpaceus;XC440361.mp3;XC440361_313.npy;465.451;466.451
Acrocephalus scirpaceus;XC440361.mp3;XC440361_314.npy;466.251;467.251
Acrocephalus scirpaceus;XC440361.mp3;XC440361_315.npy;467.051;468.051
Acrocephalus scirpaceus;XC440361.mp3;XC440361_316.npy;467.851;468.851
Acrocephalus scirpaceus;XC440361.mp3;XC440361_317.npy;468.651;469.651
Acrocephalus scirpaceus;XC440361.mp3;XC440361_318.npy;469.451;470.451
Acrocephalus scirpaceus;XC440361.mp3;XC440361_319.npy;470.251;471.251
Acrocephalus scirpaceus;XC440361.mp3;XC440361_320.npy;471.051;472.051
Acrocephalus scirpaceus;XC440361.mp3;XC440361_321.npy;471.851;472.851
Acrocephalus scirpaceus;XC440361.mp3;XC440361_322.npy;472.651;473.651
Acrocephalus scirpaceus;XC440361.mp3;XC440361_323.npy;473.451;474.451
Acrocephalus scirpaceus;XC440361.mp3;XC440361_324.npy;474.251;475.251
Acrocephalus scirpaceus;XC440361.mp3;XC440361_325.npy;475.051;476.051
Acrocephalus scirpaceus;XC440361.mp3;XC440361_326.npy;475.851;476.851
Acrocephalus scirpaceus;XC440361.mp3;XC440361_327.npy;476.651;477.092
Acrocephalus scirpaceus;XC445285.mp3;XC445285_0.npy;0.000;1.000
Acrocephalus scirpaceus;XC445285.mp3;XC445285_1.npy;0.800;1.800
Acrocephalus scirpaceus;XC445285.mp3;XC445285_2.npy;1.600;2.600
Acrocephalus scirpaceus;XC445285.mp3;XC445285_3.npy;2.400;3.400
Acrocephalus scirpaceus;XC445285.mp3;XC445285_4.npy;3.200;4.200
Acrocephalus scirpaceus;XC445285.mp3;XC445285_5.npy;4.000;5.000
Acrocephalus scirpaceus;XC445285.mp3;XC445285_6.npy;4.800;5.800
Acrocephalus scirpaceus;XC445285.mp3;XC445285_7.npy;5.600;6.600
Acrocephalus scirpaceus;XC445285.mp3;XC445285_8.npy;6.400;7.400
Acrocephalus scirpaceus;XC445285.mp3;XC445285_9.npy;7.200;8.200
Acrocephalus scirpaceus;XC445285.mp3;XC445285_10.npy;8.000;9.000
Acrocephalus scirpaceus;XC445285.mp3;XC445285_11.npy;8.800;9.800
Acrocephalus scirpaceus;XC445285.mp3;XC445285_12.npy;9.600;10.600
Acrocephalus scirpaceus;XC445285.mp3;XC445285_13.npy;10.400;10.738
Acrocephalus scirpaceus;XC445285.mp3;XC445285_14.npy;16.906;17.906
Acrocephalus scirpaceus;XC445285.mp3;XC445285_15.npy;17.706;18.706
Acrocephalus scirpaceus;XC445285.mp3;XC445285_16.npy;18.506;19.506
Acrocephalus scirpaceus;XC445285.mp3;XC445285_17.npy;19.306;20.306
Acrocephalus scirpaceus;XC445285.mp3;XC445285_18.npy;20.106;21.106
Acrocephalus scirpaceus;XC445285.mp3;XC445285_19.npy;20.906;21.906
Acrocephalus scirpaceus;XC445285.mp3;XC445285_20.npy;21.706;22.706
Acrocephalus scirpaceus;XC445285.mp3;XC445285_21.npy;22.506;23.506
Acrocephalus scirpaceus;XC445285.mp3;XC445285_22.npy;23.306;24.306
Acrocephalus scirpaceus;XC445285.mp3;XC445285_23.npy;24.106;25.106
Acrocephalus scirpaceus;XC445285.mp3;XC445285_24.npy;24.906;25.906
Acrocephalus scirpaceus;XC445285.mp3;XC445285_25.npy;25.706;26.706
Acrocephalus scirpaceus;XC445285.mp3;XC445285_26.npy;26.506;27.506
Acrocephalus scirpaceus;XC445285.mp3;XC445285_27.npy;27.306;28.306
Acrocephalus scirpaceus;XC445285.mp3;XC445285_28.npy;28.106;29.106
Acrocephalus scirpaceus;XC445285.mp3;XC445285_29.npy;28.906;29.906
Acrocephalus scirpaceus;XC445285.mp3;XC445285_30.npy;29.706;30.706
Acrocephalus scirpaceus;XC445285.mp3;XC445285_31.npy;30.506;31.506
Acrocephalus scirpaceus;XC445285.mp3;XC445285_32.npy;31.306;32.306
Acrocephalus scirpaceus;XC445285.mp3;XC445285_33.npy;32.106;33.106
Acrocephalus scirpaceus;XC445285.mp3;XC445285_34.npy;32.906;33.906
Acrocephalus scirpaceus;XC445285.mp3;XC445285_35.npy;33.706;34.706
Acrocephalus scirpaceus;XC445285.mp3;XC445285_36.npy;34.506;35.506
Acrocephalus scirpaceus;XC445285.mp3;XC445285_37.npy;35.306;36.306
Acrocephalus scirpaceus;XC445285.mp3;XC445285_38.npy;36.106;37.106
Acrocephalus scirpaceus;XC445285.mp3;XC445285_39.npy;36.906;37.906
Acrocephalus scirpaceus;XC445285.mp3;XC445285_40.npy;37.706;38.706
Acrocephalus scirpaceus;XC445285.mp3;XC445285_41.npy;38.506;39.506
Acrocephalus scirpaceus;XC445285.mp3;XC445285_42.npy;39.306;40.306
Acrocephalus scirpaceus;XC445285.mp3;XC445285_43.npy;40.106;41.106
Acrocephalus scirpaceus;XC445285.mp3;XC445285_44.npy;40.906;41.906
Acrocephalus scirpaceus;XC445285.mp3;XC445285_45.npy;41.706;42.706
Acrocephalus scirpaceus;XC445285.mp3;XC445285_46.npy;42.506;43.506
Acrocephalus scirpaceus;XC445285.mp3;XC445285_47.npy;43.306;44.306
Acrocephalus scirpaceus;XC445285.mp3;XC445285_48.npy;44.106;45.106
Acrocephalus scirpaceus;XC445285.mp3;XC445285_49.npy;44.906;45.906
Acrocephalus scirpaceus;XC445285.mp3;XC445285_50.npy;45.706;46.706
Acrocephalus scirpaceus;XC445285.mp3;XC445285_51.npy;46.506;47.506
Acrocephalus scirpaceus;XC445285.mp3;XC445285_52.npy;47.306;48.306
Acrocephalus scirpaceus;XC445285.mp3;XC445285_53.npy;48.106;49.106
Acrocephalus scirpaceus;XC445285.mp3;XC445285_54.npy;48.906;49.906
Acrocephalus scirpaceus;XC445285.mp3;XC445285_55.npy;49.706;50.706
Acrocephalus scirpaceus;XC445285.mp3;XC445285_56.npy;50.506;50.946
Acrocephalus scirpaceus;XC445285.mp3;XC445285_57.npy;67.030;68.030
Acrocephalus scirpaceus;XC445285.mp3;XC445285_58.npy;67.830;68.830
Acrocephalus scirpaceus;XC445285.mp3;XC445285_59.npy;68.630;69.630
Acrocephalus scirpaceus;XC445285.mp3;XC445285_60.npy;69.430;70.430
Acrocephalus scirpaceus;XC445285.mp3;XC445285_61.npy;70.230;71.230
Acrocephalus scirpaceus;XC445285.mp3;XC445285_62.npy;71.030;72.030
Acrocephalus scirpaceus;XC445285.mp3;XC445285_63.npy;71.830;72.830
Acrocephalus scirpaceus;XC445285.mp3;XC445285_64.npy;72.630;73.630
Acrocephalus scirpaceus;XC445285.mp3;XC445285_65.npy;73.430;74.430
Acrocephalus scirpaceus;XC445285.mp3;XC445285_66.npy;74.230;75.230
Acrocephalus scirpaceus;XC445285.mp3;XC445285_67.npy;75.030;76.030
Acrocephalus scirpaceus;XC445285.mp3;XC445285_68.npy;75.830;76.830
Acrocephalus scirpaceus;XC445285.mp3;XC445285_69.npy;76.630;77.630
Acrocephalus scirpaceus;XC445285.mp3;XC445285_70.npy;77.430;78.430
Acrocephalus scirpaceus;XC445285.mp3;XC445285_71.npy;78.230;79.230
Acrocephalus scirpaceus;XC445285.mp3;XC445285_72.npy;79.030;80.030
Acrocephalus scirpaceus;XC445285.mp3;XC445285_73.npy;79.830;80.830
Acrocephalus scirpaceus;XC445285.mp3;XC445285_74.npy;80.630;81.630
Acrocephalus scirpaceus;XC445285.mp3;XC445285_75.npy;81.430;82.430
Acrocephalus scirpaceus;XC445285.mp3;XC445285_76.npy;82.230;83.230
Acrocephalus scirpaceus;XC445285.mp3;XC445285_77.npy;83.030;84.030
Acrocephalus scirpaceus;XC445285.mp3;XC445285_78.npy;83.830;84.830
Acrocephalus scirpaceus;XC445285.mp3;XC445285_79.npy;84.630;85.630
Acrocephalus scirpaceus;XC445285.mp3;XC445285_80.npy;85.430;86.430
Acrocephalus scirpaceus;XC445285.mp3;XC445285_81.npy;86.230;87.230
Acrocephalus scirpaceus;XC445285.mp3;XC445285_82.npy;87.030;88.030
Acrocephalus scirpaceus;XC445285.mp3;XC445285_83.npy;87.830;88.830
Acrocephalus scirpaceus;XC445285.mp3;XC445285_84.npy;88.630;89.630
Acrocephalus scirpaceus;XC445285.mp3;XC445285_85.npy;89.430;90.430
Acrocephalus scirpaceus;XC445285.mp3;XC445285_86.npy;90.230;91.230
Acrocephalus scirpaceus;XC445285.mp3;XC445285_87.npy;91.030;92.030
Acrocephalus scirpaceus;XC445285.mp3;XC445285_88.npy;91.830;92.830
Acrocephalus scirpaceus;XC445285.mp3;XC445285_89.npy;92.630;93.630
Acrocephalus scirpaceus;XC445285.mp3;XC445285_90.npy;93.430;94.430
Acrocephalus scirpaceus;XC445285.mp3;XC445285_91.npy;94.230;95.230
Acrocephalus scirpaceus;XC445285.mp3;XC445285_92.npy;95.030;96.030
Acrocephalus scirpaceus;XC445285.mp3;XC445285_93.npy;95.830;96.830
Acrocephalus scirpaceus;XC445285.mp3;XC445285_94.npy;96.630;97.630
Acrocephalus scirpaceus;XC445285.mp3;XC445285_95.npy;97.430;98.430
Acrocephalus scirpaceus;XC445285.mp3;XC445285_96.npy;98.230;99.230
Acrocephalus scirpaceus;XC445285.mp3;XC445285_97.npy;99.030;100.030
